Hash,Message,Hashes of parents,Is it merge,Modified files list
bbaab3b38ec2ce5944239ffbe2dd53328df40fff,"Test form actions use prefix, refs #1883",867e0abd3429f837d5f15e6843a38f848ee562f0,False,tests/test_html.py
8d9a957c6329d26cc1e417b5d6911640d74765eb,"Fix for redirects ignoring base_url, refs #1883",bbaab3b38ec2ce5944239ffbe2dd53328df40fff,False,datasette/views/table.py;tests/test_html.py
26262d08f3ed727ddbb8c8d32b3887603a74cdb0,"Test form actions use prefix, refs #1883",aacf25cf19858a30a9253f681851400206318631,False,tests/test_html.py
fa9cc9efaf442be9d1399be1cefcc37c7b29ff72,"Fix for redirects ignoring base_url, refs #1883",26262d08f3ed727ddbb8c8d32b3887603a74cdb0,False,datasette/views/table.py;tests/test_html.py
51d60d7ddf8fcbe1cf12d8f158f99971a8df6697,"details-menu class to avoid accidential details closure

Refs https://github.com/simonw/datasette/issues/1871#issuecomment-1312821031",f832435b882def6e0bbcd24006053521f8b96351,False,datasette/templates/_close_open_menus.html;datasette/templates/base.html;datasette/templates/database.html;datasette/templates/patterns.html;datasette/templates/table.html
65521f03db62085d49557c3dc4e0c5005648daad,"Error for drop against immutable database, closes #1874",612da8eae6d20cccbeb25e2bf7689960517bcb8c,False,datasette/views/table.py;docs/json_api.rst;tests/test_api_write.py
264d0ab4714980b630face9157fc05611095e33e,"Renamed return_rows to return in insert API

Refs https://github.com/simonw/datasette/issues/1866#issuecomment-1313128913",65521f03db62085d49557c3dc4e0c5005648daad,False,datasette/views/table.py;docs/json_api.rst;tests/test_api_write.py
518fc63224860d2ac7bcd23cfda7df3a2799556f,"API explorer: no error if you format JSON on empty string

Refs #1871",575a29c424893b82b1b3c7472e1b8e4622c05c95,False,datasette/templates/api_explorer.html
eac028d3f77aa5473a5fcf59240635a1bca80f7d,"Fix for datalist against foreign key facets

Refs https://github.com/simonw/datasette/issues/1890#issuecomment-1314850524",3652b7472aaa963a8f28d5e6bb1ca21df067b0e1,False,datasette/static/table.js;datasette/templates/_facet_results.html
ae11fa5887e03376704c22e5d0969c1e0642d8d8,"Upgrade to CodeMirror 6, add SQL autocomplete (#1893)

* Upgrade to CodeMirror 6
* Update contributing docs
* Change how resizing works
* Define a custom SQLite autocomplete dialect
* Add meta-enter to submit
* Add fixture schema for testing",6f610e1d94b7b8ec605b5b7fcb01537f6adf9c5b,False,datasette/static/cm-editor-6.0.1.bundle.js;datasette/static/cm-editor-6.0.1.js;datasette/static/cm-resize-1.0.1.min.js;datasette/static/codemirror-5.57.0-sql.min.js;datasette/static/codemirror-5.57.0.min.css;datasette/static/codemirror-5.57.0.min.js;datasette/templates/_codemirror.html;datasette/templates/_codemirror_foot.html;docs/contributing.rst;package-lock.json;package.json
b470ab5c4131bd8c10417316ae93bc361115725a,"Fix for datalist against foreign key facets

Refs https://github.com/simonw/datasette/issues/1890#issuecomment-1314850524",df2cc923c6329ec07cd7bb98fedb76c6e7b60567,False,datasette/static/table.js;datasette/templates/_facet_results.html
710be684b8802095474772894a8de0c1a147feb0,"Upgrade to CodeMirror 6, add SQL autocomplete (#1893)

* Upgrade to CodeMirror 6
* Update contributing docs
* Change how resizing works
* Define a custom SQLite autocomplete dialect
* Add meta-enter to submit
* Add fixture schema for testing",b35522c6dd8a1609b0159772a81db3b6a1e6be63,False,datasette/static/cm-editor-6.0.1.bundle.js;datasette/static/cm-editor-6.0.1.js;datasette/static/cm-resize-1.0.1.min.js;datasette/static/codemirror-5.57.0-sql.min.js;datasette/static/codemirror-5.57.0.min.css;datasette/static/codemirror-5.57.0.min.js;datasette/templates/_codemirror.html;datasette/templates/_codemirror_foot.html;docs/contributing.rst;package-lock.json;package.json
4a0bd960e9763623dae6a13c8af3810c4ce9fb0a,Pin pkginfo==1.8.3 as workaround for #1913,07aad511769da9242260c850e8d975cbd8c29552,False,.github/workflows/publish.yml
7588d27f4a5a8325587f47c01d5f154c6a582a1a,"latest.datasette.io uses datasette-ephemeral-tables>=0.2

To show the countdown timer from:
https://github.com/simonw/datasette-ephemeral-tables/issues/3

Refs #1915",53a8e5bae5421da80c6ab15b7fa139645297adca,False,.github/workflows/deploy-latest.yml
9f5321ff1eca58c469a45cc406d7eb5ad05accbd,"latest now uses datasette-ephemeral-tables>=0.2.1

Fix for https://github.com/simonw/datasette-ephemeral-tables/issues/4",7588d27f4a5a8325587f47c01d5f154c6a582a1a,False,.github/workflows/deploy-latest.yml
4ddd77e51254bda3bac990ea662bac2e6b29c5e0,"No need for pkginfo pin any more

The upstream issue was fixed. Refs #1913",8404b21556d133c89eda4bd1bf5335ed9a0785d6,False,.github/workflows/publish.yml
7fde34cfcbcdcfbb5706ec4875340e0d26c5793f,"Documentation and test for UNIQUE constraint failed, refs #1924",9a1536b52a07e32da5900652da1bd7894c58fa9f,False,docs/json_api.rst;tests/test_api_write.py
03f247845e108ab05436c8edeb558f2389ec7995,"datasette-ephemeral-tables>=0.2.2

Refs https://github.com/simonw/datasette-ephemeral-tables/issues/5",e2f71c6f81024354c2d41a4c04108582f2ea5a21,False,.github/workflows/deploy-latest.yml
27efa8c381bc1c9b8b3e6056e7e544ce6bedaedc,"todomvc permissions and fixed DATASETTE_SECRET for new demo

Refs https://github.com/simonw/todomvc-datasette/issues/2",03f247845e108ab05436c8edeb558f2389ec7995,False,.github/workflows/deploy-latest.yml;tests/plugins/my_plugin.py
d7e5e3c9f98d194fdfb12f1ecc60ed5b3afbc464,"Fix for todomvc permission check

Refs https://github.com/simonw/todomvc-datasette/issues/2",27efa8c381bc1c9b8b3e6056e7e544ce6bedaedc,False,tests/plugins/my_plugin.py
9342b60f148e01a6eee491e32d4a946693b49a3d,"test_create_table_error_if_pk_changed, refs #1927",6b27537988ed849682afb9fa3b713dbf33174651,False,datasette/views/database.py;tests/test_api_write.py
dee18ed8ce7af2ab8699bcb5a51a99f48301bc42,"test_create_table_error_rows_twice_with_duplicates, refs #1927",9342b60f148e01a6eee491e32d4a946693b49a3d,False,datasette/views/database.py;tests/test_api_write.py
bffefc7db0c25acb03e3b44ff357d50bb7f04dd7,"Bump furo from 2022.9.29 to 2022.12.7 (#1935)

Bumps [furo](https://github.com/pradyunsg/furo) from 2022.9.29 to 2022.12.7.
- [Release notes](https://github.com/pradyunsg/furo/releases)
- [Changelog](https://github.com/pradyunsg/furo/blob/main/docs/changelog.md)
- [Commits](https://github.com/pradyunsg/furo/compare/2022.09.29...2022.12.07)

---
updated-dependencies:
- dependency-name: furo
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",05daa15aac27bdfb86bd04e97f7544347d398598,False,setup.py
8bf06a76b51bc9ace7cf72cf0cca8f1da7704ea7,"register_permissions() plugin hook (#1940)

* Docs for permissions: in metadata, refs #1636
* Refactor default_permissions.py to help with implementation of #1636
* register_permissions() plugin hook, closes #1939 - also refs #1938
* Tests for register_permissions() hook, refs #1939
* Documentation for datasette.permissions, refs #1939
* permission_allowed() falls back on Permission.default, refs #1939
* Raise StartupError on duplicate permissions
* Allow dupe permisisons if exact matches",e539c1c024bc62d88df91d9107cbe37e7f0fe55f,False,datasette/__init__.py;datasette/app.py;datasette/default_permissions.py;datasette/hookspecs.py;datasette/permissions.py;datasette/views/database.py;datasette/views/index.py;datasette/views/special.py;datasette/views/table.py;docs/authentication.rst;docs/internals.rst;docs/plugin_hooks.rst;docs/plugins.rst;tests/conftest.py;tests/fixtures.py;tests/plugins/my_plugin.py;tests/test_filters.py;tests/test_internals_datasette.py;tests/test_permissions.py;tests/test_plugins.py
260fbb598ed6936131fbcbb8e869439c09e90843,"Fix some failing tests, refs #1855",2aa2adaa8beaa89c9508b0709b8ebf15e0c7f3c5,False,tests/test_cli.py;tests/test_permissions.py
d4b98d3924dec625a99236e65b1b169ff957381f,"Bump black from 22.10.0 to 22.12.0 (#1944)

Bumps [black](https://github.com/psf/black) from 22.10.0 to 22.12.0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/22.10.0...22.12.0)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",45979eb7239842aba512fc798ff0e772ef42b3da,False,setup.py
f84acae98ed99c3045d6a00e04cc72984cfa68dd,"Return 400 errors for ?_sort errors, closes #1950",d4b98d3924dec625a99236e65b1b169ff957381f,False,datasette/views/table.py;tests/test_table_html.py
d98a8effb10ce8fe04a03eae42baa8a9cb0ca3f7,"UI for restricting permissions on /-/create-token, refs #1947

Also fixes test failures I introduced in #1951",fdf7c27b5438f02153c3a7f8ad1b320e4b29e4f4,False,datasette/app.py;datasette/templates/create_token.html;datasette/views/special.py;tests/test_auth.py
8b9d7fdbd8de7e74414cc29e3005382669a812dc,"Fixed typo in release notes, refs #1953",8cac6ff3017b86ea1e9dd3b06962302a6ce74f4d,False,docs/changelog.rst
d94d363ec079e2b5f18631a075bffdd5c68eb4da,"Don't use pytest_asyncio.fixture(scope=""session"") any more, refs #1959

Also got rid of the weird memory=False hack:

https://github.com/simonw/datasette/pull/1960#issuecomment-1354053151",95900b9d02c01de46dc510693ab3b316988bf64c,False,datasette/app.py;tests/conftest.py;tests/plugins/my_plugin_2.py
1335bcb8939e903a4a7680493624055faecc3da4,"Use my own global variable instead of scope=session

Refs https://github.com/simonw/datasette/pull/1960#issuecomment-1354148139",ebd3358e4901b07bf66727cb69e46672133ac6eb,False,tests/conftest.py
0e42444866fc6e2d45b77471badda2524e95d412,"invoke_startup() inside ds_client fixture, refs #1959",e70974a4f1d397be7c39c46ba710caa731e8e354,False,tests/conftest.py
9c43b4164db4f60a0be912cfdb07ef8c58b36b22,"Removed @pytest.mark.ds_client mark - refs #1959

I don't need it - can run 'pytest -k ds_client' instead.

See https://github.com/simonw/datasette/pull/1960#issuecomment-1355685828",0e42444866fc6e2d45b77471badda2524e95d412,False,pytest.ini;tests/test_api.py;tests/test_auth.py;tests/test_canned_queries.py;tests/test_csv.py;tests/test_facets.py;tests/test_filters.py;tests/test_html.py;tests/test_internal_db.py;tests/test_messages.py;tests/test_permissions.py;tests/test_plugins.py;tests/test_table_api.py;tests/test_table_html.py
89cffcf14cda830871c8ee81742eaa1e2dff017b,"Reset _metadata_local in a couple of tests

Refs https://github.com/simonw/datasette/pull/1960#issuecomment-1356476886",9c43b4164db4f60a0be912cfdb07ef8c58b36b22,False,tests/test_facets.py;tests/test_plugins.py
d1d369456a7319b9de39175605568cbc9b852478,"Move HTTPS test to a bash script

See https://github.com/simonw/datasette/issues/1955#issuecomment-1356627931",8b73fc6b47dffd8836f5c58aae1e57c1f66a5754,False,tests/conftest.py;tests/test_cli_serve_server.py;tests/test_datasette_https_server.sh
a27c0a01240c5857626eff21e79b9b38e7a3ac99,"Deploy docs on publish using Python 3.9

A workaround for gcloud setup, see:

https://til.simonwillison.net/googlecloud/gcloud-error-workaround

Refs #1963",0ea139dfe59b5c02a119c2d16ad5784b1644c42f,False,.github/workflows/publish.yml
e03aed00026cc2e59c09ca41f69a247e1a85cc89,"Detect server start/stop more reliably.

This is useful, especially in testing, since your test
hosts might not reliabliy start the server within two
seconds, so we do a definite check before progressing.

By the same token, after `kill $server_pid` wait for
the pid to be gone from the process list.

Since now the script can end prematurely, I also added
a cleanup function to make sure the temporary certs are
removed in any case.

n.b. this could also be done with the use of `trap 'fn'
ERR` but that felt like a bit too much magic for this
short a script.",a21c00b54dd6e0ecb17c60024fb1b55729c5d21e,False,tests/test_datasette_https_server.sh
677ba9ddddc8ca1c2f79e9697b8d500e002c6ea5,Fix rST warning in changelog,e03aed00026cc2e59c09ca41f69a247e1a85cc89,False,docs/changelog.rst
8059c8a27c9a5dd18e29e8cb54bb9290ffd77d67,Fixed typo,8aa9cf629c888a8c117216fd243166981d7b4e06,False,docs/json_api.rst
3af313e165215696af899e772f47bf7c27873ae3,"Fix for Sphinx extlinks warning, closes #1972",994ce46ed4a5d680bee58242efd95181946c25e9,False,docs/conf.py
a2dca62360ad4a961d4c46f68eae41b7d5c7b2c9,"Fix for extension tests I broke, refs #782",ca07fff3e253e4ee4c7f05df4c05046243c489e3,False,tests/test_load_extensions.py
deb5fcbed473df82fca86d3a112192091599d2e3,Fixed table_action example in docs,572bdb5b8095bbdc5ec2aa95400055e49ea028cb,False,docs/plugin_hooks.rst
adfcec51d6ad4bb3c8f7f0592f481f3ab5d4e663,Fixed broken example links in _where= docs,deb5fcbed473df82fca86d3a112192091599d2e3,False,docs/json_api.rst
7b48664d751e59222c01c97a2739d53d6363bdda,"Better error for --load-extensions, refs #1979",0f7c71a86f8963740eb3cf51efa0c521e62cb591,False,datasette/cli.py
7dd671310a4358e74663325336583746413f0993,"Release notes for 0.64, with a warning against arbitrary SQL with SpatiaLite

Refs #1409, #1771, #1979

Refs https://github.com/simonw/datasette.io/issues/132",5e672df168ea583160225754667fa06fc76f2fc3,False,docs/changelog.rst;docs/spatialite.rst
4880638f13c3a1abc53f395cde39ac848daf416d,"setup-gcloud 318.0.0

Refs https://til.simonwillison.net/googlecloud/gcloud-error-workaround",7dd671310a4358e74663325336583746413f0993,False,.github/workflows/publish.yml
50fd94e04fea12e9b3e415e4652f7aafe1c74cc1,"Raise ValueError if Datasette(files=) is a string, refs #1985",2c86774179765771a8d982974b64408143cd264b,False,datasette/app.py;tests/test_internals_datasette.py
e4ebef082de90db4e1b8527abc0d582b7ae0bc9d,Fixed link text,6a352e99ab988dbf8fd22a100049caa6ad33f1ec,False,docs/authentication.rst
848a9a420de9b50a7c862db7fb34d930835bee89,"Bump furo from 2022.12.7 to 2023.3.27 (#2046)

Bumps [furo](https://github.com/pradyunsg/furo) from 2022.12.7 to 2023.3.27.
- [Release notes](https://github.com/pradyunsg/furo/releases)
- [Changelog](https://github.com/pradyunsg/furo/blob/main/docs/changelog.md)
- [Commits](https://github.com/pradyunsg/furo/compare/2022.12.07...2023.03.27)

---
updated-dependencies:
- dependency-name: furo
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",651b78d8e6e0183a29e8cef0862b286ee6b048b7,False,setup.py
d52402447ea5eb5a3f084e4f85a45675d34eb4da,"Bump sphinx from 6.1.2 to 6.1.3 (#1986)

Bumps [sphinx](https://github.com/sphinx-doc/sphinx) from 6.1.2 to 6.1.3.
- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/master/CHANGES)
- [Commits](https://github.com/sphinx-doc/sphinx/compare/v6.1.2...v6.1.3)

---
updated-dependencies:
- dependency-name: sphinx
  dependency-type: direct:development
  update-type: version-update:semver-patch
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",848a9a420de9b50a7c862db7fb34d930835bee89,False,setup.py
bbd5489dbc440c67c69396e7f752584a32d2cfbe,"Bump blacken-docs from 1.12.1 to 1.13.0 (#1992)

Bumps [blacken-docs](https://github.com/asottile/blacken-docs) from 1.12.1 to 1.13.0.
- [Release notes](https://github.com/asottile/blacken-docs/releases)
- [Changelog](https://github.com/adamchainz/blacken-docs/blob/main/HISTORY.rst)
- [Commits](https://github.com/asottile/blacken-docs/compare/v1.12.1...1.13.0)

---
updated-dependencies:
- dependency-name: blacken-docs
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",d52402447ea5eb5a3f084e4f85a45675d34eb4da,False,setup.py
30c88e3570ba3febf232c7ad429d7045ea8a9915,"Bump black from 22.12.0 to 23.3.0 (#2047)

Bumps [black](https://github.com/psf/black) from 22.12.0 to 23.3.0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/22.12.0...23.3.0)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-major
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: Simon Willison <swillison@gmail.com>",bbd5489dbc440c67c69396e7f752584a32d2cfbe,False,setup.py
0b0c5cd7a94fe3f151a3e10261b5c84ee64f2f18,"Hopeful fix for Python 3.7 httpx failure, refs #2066",249fcf8e3e2a90e763f41b080c1b9ec8017f5005,False,tests/test_csv.py
d3d16b5ccfe59e069113699838c8bf0956d90661,"Build docs with 3.11 on ReadTheDocs

Inspired by https://github.com/simonw/sqlite-utils/issues/540",55c526a5373aa41c76a3f052624f92e7add59cc8,False,.readthedocs.yaml
ede62036180993dbd9d4e5d280fc21c183cda1c3,"Bump blacken-docs from 1.13.0 to 1.14.0 (#2083)

Bumps [blacken-docs](https://github.com/asottile/blacken-docs) from 1.13.0 to 1.14.0.
- [Changelog](https://github.com/adamchainz/blacken-docs/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/asottile/blacken-docs/compare/1.13.0...1.14.0)

---
updated-dependencies:
- dependency-name: blacken-docs
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",d1d78ec0ebe34463eb643ac1eae1dee4c62a2031,False,setup.py
99ba05118891db9dc30f1dca22ad6709775560de,"Fixed spelling error, refs #2089

Also ensure codespell runs as part of just lint",84b32b447ae93d4d9cc589f568af16fa519b8863,False,Justfile;docs/metadata.rst
c39d600aef5c085e891917db04fc97511d2e2259,"Fix all E741 Ambiguous variable name warnings, refs #2090",99ba05118891db9dc30f1dca22ad6709775560de,False,tests/test_plugins.py;tests/test_table_html.py
50a6355c081a79c63625d96d3d350603298da42b,"Workaround to get sphinx-build working again, refs 1153",c076fb65e07a7957b8a45804dc8d8cb92020f0ec,False,.github/workflows/deploy-latest.yml;.github/workflows/publish.yml;docs/conf.py
0f7192b6154edb576c41b55bd3f2a3f53e5f436a,"One last YAML/JSON change, closes #1153",42ca574720cca4c1451a3cbf0e1aa85df174153f,False,docs/writing_plugins.rst
3a51ca901427ac93b0ed0638fd1f82fb647a299a,"Bump black from 23.3.0 to 23.7.0 (#2099)

Bumps [black](https://github.com/psf/black) from 23.3.0 to 23.7.0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/23.3.0...23.7.0)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",0f7192b6154edb576c41b55bd3f2a3f53e5f436a,False,setup.py
08181823990a71ffa5a1b57b37259198eaa43e06,"Update cli-reference for editable change, refs #2106",18dd88ee4d78fe9d760e9da96028ae06d938a85c,False,docs/cli-reference.rst
5139c0886a7f6bb94d317ba0665aa6e728716028,"Bump the python-packages group with 3 updates (#2128)

Bumps the python-packages group with 3 updates: [sphinx](https://github.com/sphinx-doc/sphinx), [furo](https://github.com/pradyunsg/furo) and [blacken-docs](https://github.com/asottile/blacken-docs).

Updates `sphinx` from 6.1.3 to 7.1.2
- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/master/CHANGES)
- [Commits](https://github.com/sphinx-doc/sphinx/compare/v6.1.3...v7.1.2)

Updates `furo` from 2023.3.27 to 2023.7.26
- [Release notes](https://github.com/pradyunsg/furo/releases)
- [Changelog](https://github.com/pradyunsg/furo/blob/main/docs/changelog.md)
- [Commits](https://github.com/pradyunsg/furo/compare/2023.03.27...2023.07.26)

Updates `blacken-docs` from 1.14.0 to 1.15.0
- [Changelog](https://github.com/adamchainz/blacken-docs/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/asottile/blacken-docs/compare/1.14.0...1.15.0)

---
updated-dependencies:
- dependency-name: sphinx
  dependency-type: direct:development
  update-type: version-update:semver-major
  dependency-group: python-packages
- dependency-name: furo
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
- dependency-name: blacken-docs
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",adf54f5c808c16e9ad812c3a4376f35cf829a93c,False,setup.py
1377a290cd85ba8d3338b1da47c4665ed4c6c625,"New JSON design for query views (#2118)

* Refs #2111, closes #2110
* New Context dataclass/subclass mechanism, refs #2127
* Define QueryContext and extract get_tables() method, refs #2127
* Fix OPTIONS bug by porting DaatbaseView to be a View subclass
* Expose async_view_for_class.view_class for test_routes test
* Error/truncated aruments for renderers, closes #2130",5139c0886a7f6bb94d317ba0665aa6e728716028,False,datasette/__init__.py;datasette/app.py;datasette/renderer.py;datasette/views/__init__.py;datasette/views/base.py;datasette/views/database.py;datasette/views/table.py;docs/plugin_hooks.rst;tests/test_api.py;tests/test_cli_serve_get.py;tests/test_html.py;tests/test_internals_datasette.py;tests/test_messages.py;tests/test_plugins.py;tests/test_table_api.py
8920d425f4d417cfd998b61016c5ff3530cd34e1,"1.0a3 release notes, smaller changes section - refs #2135",26be9f0445b753fb84c802c356b0791a72269f25,False,docs/changelog.rst
90cb9ca58d910f49e8f117bbdd94df6f0855cf99,"JSON changes in release notes, refs #2135",856ca68d94708c6e94673cb6bc28bf3e3ca17845,False,docs/changelog.rst
4535568f2ce907af646304d0ebce2500ebd55677,"Fixed display of database color

Closes #2139, closes #2119",33251d04e78d575cca62bb59069bb43a7d924746,False,datasette/database.py;datasette/templates/database.html;datasette/templates/query.html;datasette/templates/row.html;datasette/templates/table.html;datasette/views/base.py;datasette/views/database.py;datasette/views/index.py;datasette/views/row.py;datasette/views/table.py;tests/test_html.py
943df09dcca93c3b9861b8c96277a01320db8662,"Remove all remaining ""$ "" prefixes from docs, closes #2140

Also document sqlite-utils create-view",4535568f2ce907af646304d0ebce2500ebd55677,False,docs/authentication.rst;docs/changelog.rst;docs/cli-reference.rst;docs/contributing.rst;docs/custom_templates.rst;docs/deploying.rst;docs/facets.rst;docs/full_text_search.rst;docs/installation.rst;docs/plugin_hooks.rst;docs/publish.rst;docs/settings.rst;docs/spatialite.rst;docs/sql_queries.rst
d9aad1fd042a25d226f2ace1f7827b4602761038,"-s/--setting x y gets merged into datasette.yml, refs #2143, #2156

This change updates the `-s/--setting` option to `datasette serve` to allow it to be used to set arbitrarily complex nested settings in a way that is compatible with the new `-c datasette.yml` work happening in:
- #2143

It will enable things like this:
```
datasette data.db --setting plugins.datasette-ripgrep.path ""/home/simon/code""
```
For the moment though it just affects [settings](https://docs.datasette.io/en/1.0a4/settings.html) - so you can do this:
```
datasette data.db --setting settings.sql_time_limit_ms 3500
```
I've also implemented a backwards compatibility mechanism, so if you use it this way (the old way):
```
datasette data.db --setting sql_time_limit_ms 3500
```
It will notice that the setting you passed is one of Datasette's core settings, and will treat that as if you said `settings.sql_time_limit_ms` instead.",527cec66b0403e689c8fb71fc8b381a1d7a46516,False,datasette/cli.py;docs/cli-reference.rst;tests/test_cli.py
d28f12092dd795f35e9500154711d542f8931676,"Bump sphinx, furo, blacken-docs dependencies (#2160)

* Bump the python-packages group with 3 updates

Bumps the python-packages group with 3 updates: [sphinx](https://github.com/sphinx-doc/sphinx), [furo](https://github.com/pradyunsg/furo) and [blacken-docs](https://github.com/asottile/blacken-docs).


Updates `sphinx` from 7.1.2 to 7.2.4
- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/master/CHANGES)
- [Commits](https://github.com/sphinx-doc/sphinx/compare/v7.1.2...v7.2.4)

Updates `furo` from 2023.7.26 to 2023.8.19
- [Release notes](https://github.com/pradyunsg/furo/releases)
- [Changelog](https://github.com/pradyunsg/furo/blob/main/docs/changelog.md)
- [Commits](https://github.com/pradyunsg/furo/compare/2023.07.26...2023.08.19)

Updates `blacken-docs` from 1.15.0 to 1.16.0
- [Changelog](https://github.com/adamchainz/blacken-docs/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/asottile/blacken-docs/compare/1.15.0...1.16.0)

---
updated-dependencies:
- dependency-name: sphinx
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
- dependency-name: furo
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
- dependency-name: blacken-docs
  dependency-type: direct:development
  update-type: version-update:semver-minor
  dependency-group: python-packages
...

Signed-off-by: dependabot[bot] <support@github.com>

---------

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: Simon Willison <swillison@gmail.com>",2e2825869fc2655b5fcadc743f6f9dec7a49bc65,False,.github/workflows/deploy-latest.yml;.github/workflows/spellcheck.yml;.github/workflows/test.yml;setup.py
2caa53a52a37e53f83e3a854fc721c7e26c5e9ff,ReST fix,6bfe104d47b888c70bfb7781f8f48ff11452b2b5,False,docs/internals.rst
4c3ef033110407f3b3dbce501659d523724985e0,Another ReST fix,2caa53a52a37e53f83e3a854fc721c7e26c5e9ff,False,docs/internals.rst
9cead33fb9c8704996181f1ab67c7376dee97f15,"OperationalError: database table is locked fix

See also:
- https://til.simonwillison.net/datasette/remember-to-commit",4c3ef033110407f3b3dbce501659d523724985e0,False,docs/internals.rst
05707aa16b5c6c39fbe48b3176b85a8ffe493938,"click-default-group>=1.2.3 (#2173)

* click-default-group>=1.2.3

Now available as a wheel:
- https://github.com/click-contrib/click-default-group/issues/21

* Fix for blacken-docs",31d5c4ec05e27165283f0f0004c32227d8b78df8,False,docs/writing_plugins.rst;setup.py
e4abae3fd7a828625d00c35c316852ffbaa5ef2f,"Bump Sphinx (#2166)

Bumps the python-packages group with 1 update: [sphinx](https://github.com/sphinx-doc/sphinx).

- [Release notes](https://github.com/sphinx-doc/sphinx/releases)
- [Changelog](https://github.com/sphinx-doc/sphinx/blob/master/CHANGES)
- [Commits](https://github.com/sphinx-doc/sphinx/compare/v7.2.4...v7.2.5)

---
updated-dependencies:
- dependency-name: sphinx
  dependency-type: direct:development
  update-type: version-update:semver-patch
  dependency-group: python-packages
...

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",e86eaaa4f371512689e973c18879298dab51f80a,False,setup.py
2200abfa17f72b1cb741a36b44dc40a04b8ea001,"Fix for flaky test_hidden_sqlite_stat1_table, closes #2179",fbcb103c0cb6668018ace539a01a6a1f156e8d6a,False,tests/test_api.py
f56e043747bde4faa1d78588636df6c0dadebc65,"test_facet_against_in_memory_database, refs #2189

This is meant to illustrate a crashing bug but it does not trigger it.",852f5014853943fa27f43ddaa2d442545b3259fb,False,tests/test_facets.py
6ed7908580fa2ba9297c3225d85c56f8b08b9937,"Simplified test for #2189

This now executes two facets, in the hope that parallel facet execution
would illustrate the bug - but it did not illustrate the bug.",f56e043747bde4faa1d78588636df6c0dadebc65,False,tests/test_facets.py
